Customer_ID,Customer_Age,Location_Type,Membership_Months,Frequency,Recency,Favorite_Brand,Monetary,Installment_Rate,Flagship_Ratio,Accessories_Ratio,Credit_Card_Usage,Warranty_Claims,App_Logins_L30D,Is_VIP
CUST_00711,29,Tier 2,28,2,64,Samsung,15860000,0.04473263616186174,0.3457878392963508,0.25723048558100936,0.5807672259776375,0,0,0
CUST_00712,27,Tier 1,14,2,241,Xiaomi,11280000,0.3799089337238306,0.09444511871120564,0.48139240720454446,0.32301547626477634,1,9,0
CUST_00713,23,Tier 1,34,2,167,Samsung,20470000,0.350729784179863,0.9788529656707146,0.9507979909762735,0.3798485085318195,1,1,0
CUST_00714,31,Tier 2,48,4,240,Xiaomi,23410000,0.5594708404584525,0.7259599002238202,0.837832513562536,0.5750882210607638,0,8,0
CUST_00715,27,Tier 2,11,2,49,Apple,36620000,0.1139250563877997,0.2803342113404189,0.46554749925182304,0.5812877981166816,0,16,0
CUST_00716,36,Tier 2,57,1,187,Samsung,7530000,0.9334194101392793,0.9174751572375017,0.22557903337274332,0.5883433114082466,0,15,0
CUST_00717,28,Tier 2,13,1,148,Samsung,5760000,0.5485102684338226,0.9480871963302094,0.8896144279034061,0.4915912093029756,0,1,0
CUST_00718,29,Tier 2,33,2,189,Apple,17380000,0.9237528042837789,0.810374843316693,0.6382410905842303,0.48812243342896855,0,15,0
CUST_00719,25,Tier 2,57,2,111,Xiaomi,12870000,0.8169409234616506,0.659315164111286,0.4047399564304932,0.8212194442662302,0,34,0
CUST_00720,27,Tier 1,55,3,265,Oppo,30180000,0.19163886231518135,0.3763766197225885,0.11165754102898906,0.46755445314073385,1,27,0
CUST_00721,30,Tier 2,2,2,279,Samsung,17350000,0.1323390122929572,0.434346507750773,0.7517636373542695,0.536030160515133,1,12,0
CUST_00722,16,Tier 1,34,1,237,Oppo,8640000,0.8612502400009282,0.45501125343436954,0.3169723725325191,0.9882298765024662,0,5,0
CUST_00723,17,Tier 2,53,5,159,Samsung,47410000,0.5361002225842191,0.9487626550510335,0.6063059142839768,0.18105005169305732,0,24,1
CUST_00724,33,Tier 2,29,3,60,Apple,34780000,0.019742747897898427,0.7601346046958921,0.5696172320547896,0.7264209827814987,0,38,1
CUST_00725,29,Tier 2,37,3,317,Samsung,9950000,0.9342267484393597,0.2920143033369538,0.6996230772343971,0.4731871767424122,0,25,0
CUST_00726,26,Tier 2,4,4,75,Samsung,33810000,0.4730283993930644,0.6246405869547702,0.5376211076322219,0.8305416798723434,0,43,1
CUST_00727,28,Tier 2,12,4,228,Xiaomi,40260000,0.3009363017523957,0.5939005367153071,0.6304115532985155,0.40403256261530707,0,45,1
CUST_00728,30,Tier 2,26,3,154,Apple,56690000,0.5165978711706473,0.8121269993061877,0.08154241874585211,0.3029894270204153,1,14,1
CUST_00729,23,Tier 1,58,2,356,Samsung,14210000,0.8229183904341552,0.09530839598255492,0.6652786726685146,0.20778619464549164,0,1,0
CUST_00730,21,Tier 2,28,4,310,Apple,53460000,0.1102927350357904,0.7012715915178322,0.19419089519869992,0.8722371551362434,0,21,1
CUST_00731,29,Tier 1,3,1,287,Apple,20610000,0.35893290323753246,0.3311698403252352,0.3919807243827068,0.718328463165719,1,41,0
CUST_00732,20,Tier 2,20,1,241,Samsung,7000000,0.3188666732455584,0.1296320407123891,0.5125345226424544,0.07690045178255589,0,27,0
CUST_00733,31,Tier 1,10,1,227,Apple,18380000,0.8396495200281476,0.7317733310765853,0.6868771765329704,0.7134902362362359,2,16,0
CUST_00734,16,Tier 1,52,3,169,Oppo,24670000,0.7784672759772122,0.3316460238684198,0.7424273430597258,0.03501563114862516,0,22,0
CUST_00735,36,Tier 1,18,4,284,Samsung,30030000,0.4001040345769321,0.7301237436706903,0.7049226740924658,0.18162641576087912,0,14,1
CUST_00736,31,Tier 2,53,6,346,Apple,73870000,0.6644883096645599,0.1624369500609828,0.0951054590160667,0.5927977062467525,1,37,0
CUST_00737,30,Tier 2,53,3,262,Samsung,28590000,0.3944454822947818,0.9859278244770405,0.3869039711910236,0.46351033223344107,0,33,0
CUST_00738,35,Tier 1,53,2,290,Apple,36100000,0.5713138383162337,0.8034080156804339,0.28066507221736725,0.8404835814351072,2,29,0
CUST_00739,41,Tier 2,27,3,348,Xiaomi,30110000,0.9912152946251193,0.28915178599630054,0.3984215243652477,0.6078903782546397,0,0,0
CUST_00740,36,Tier 1,31,5,364,Apple,99370000,0.5355744672355747,0.7405242540619063,0.6468731844459396,0.9649745623317398,2,40,0
CUST_00741,16,Tier 2,27,2,9,Apple,39640000,0.9885747328305068,0.13579987575965335,0.19292072625892376,0.8551835473377677,0,15,0
CUST_00742,17,Tier 2,42,1,349,Samsung,9310000,0.7471991062647436,0.6534374521687708,0.5020993684738186,0.3402152974599879,0,24,0
CUST_00743,23,Tier 2,1,3,98,Xiaomi,27640000,0.12072229026313974,0.05963686470398433,0.8848715710505801,0.8341509462841592,0,47,0
CUST_00744,28,Tier 2,6,2,12,Xiaomi,15610000,0.7959661686003467,0.33338745976695117,0.731126857560897,0.8699352921278138,0,45,0
CUST_00745,32,Tier 1,11,2,272,Apple,57670000,0.16128564146981517,0.9784625453218865,0.7253651111894501,0.9697249905644157,1,22,0
CUST_00746,22,Tier 2,34,5,71,Apple,76690000,0.5323286083866127,0.12092037420812263,0.8487163780919049,0.012562927374773825,0,32,1
CUST_00747,29,Tier 2,39,3,135,Samsung,14530000,0.613245234465619,0.5974240324409884,0.39924499260740975,0.8747443049730195,0,33,1
CUST_00748,21,Tier 2,20,3,259,Oppo,25290000,0.8922304552193602,0.07060538596592725,0.7594828334050654,0.06989531566623763,0,8,0
CUST_00749,23,Tier 2,53,1,5,Samsung,6430000,0.21042421025711477,0.6694012115293623,0.058704419628011095,0.528115874590989,0,15,0
CUST_00750,16,Tier 1,21,2,239,Samsung,23110000,0.8759420723638627,0.2786621529605461,0.056426964379181266,0.4146635397524613,1,36,0
CUST_00751,20,Tier 2,21,1,294,Apple,17180000,0.9344937759583011,0.30997560145759484,0.3317986569574619,0.9198816210635962,0,49,0
CUST_00752,17,Tier 2,18,6,335,Apple,86550000,0.0894873512595683,0.33780253529521787,0.19684696611918495,0.4051518401045052,0,47,0
CUST_00753,20,Tier 1,21,3,99,Samsung,23690000,0.8852851180120224,0.2051568146256092,0.5185385836448358,0.5960426738597536,0,4,0
CUST_00754,36,Tier 1,19,2,151,Apple,37050000,0.259180048607747,0.941657385070998,0.18320246120243344,0.6918786723440135,0,48,1
CUST_00755,20,Tier 1,4,1,258,Apple,15690000,0.08100094938213753,0.9058318423953501,0.9755738762371727,0.019029756594396874,0,41,0
CUST_00756,49,Tier 2,13,2,356,Apple,34730000,0.9585743559183243,0.8700152299838909,0.8511051310793208,0.5909312536500241,2,11,0
CUST_00757,31,Tier 2,18,3,149,Samsung,26670000,0.39220348724959087,0.10644554674678797,0.9825336990489822,0.5179918353298887,0,4,0
CUST_00758,29,Tier 1,52,5,142,Apple,142850000,0.6229835051369697,0.23344483850675424,0.8077630253546461,0.5940086396214447,0,22,1
CUST_00759,21,Tier 1,29,1,251,Samsung,8750000,0.5528731197953152,0.6122258593117593,0.9511096965338498,0.07574405805568907,1,7,0
CUST_00760,33,Tier 2,25,1,234,Xiaomi,7510000,0.21318192465983243,0.9703710013898277,0.3681052278376882,0.05555837002227604,2,42,0
CUST_00761,23,Tier 2,56,1,132,Apple,14540000,0.6695657281670652,0.604817382304684,0.49790507787103166,0.1775443374484651,2,34,0
CUST_00762,28,Tier 1,13,5,47,Samsung,46930000,0.04611498900726496,0.32710176167483596,0.23979384121748648,0.8695006756571731,1,15,1
CUST_00763,48,Tier 1,27,1,94,Oppo,11570000,0.20309492631199333,0.8174041112301305,0.6358060637127668,0.3564710683713186,0,19,0
CUST_00764,27,Tier 2,60,3,249,Apple,42510000,0.9446637509339445,0.1354305498995665,0.7882303018238733,0.4340325508193248,0,27,0
CUST_00765,37,Tier 1,19,1,356,Apple,25100000,0.9535075245907666,0.8817418834546478,0.4987421701685779,0.39016628090418815,0,29,0
CUST_00766,22,Tier 1,49,5,20,Apple,100480000,0.4826551918134535,0.9746767901195292,0.29637283861530717,0.7143701300660087,0,10,1
CUST_00767,27,Tier 2,1,5,180,Samsung,36110000,0.16907173891377858,0.9676526539497127,0.5076721939159259,0.25947555124449184,0,49,1
CUST_00768,42,Tier 2,38,1,272,Samsung,6810000,0.4216200610349533,0.1476965634157954,0.06289521985639701,0.06839335203028418,2,16,0
CUST_00769,22,Tier 1,19,3,136,Apple,65240000,0.8770708332918993,0.5496075068295995,0.7211194518204911,0.3781748934079646,0,9,1
CUST_00770,42,Tier 1,52,2,237,Oppo,19310000,0.0702740544360414,0.5849190296448425,0.4516069714520218,0.727835535187443,0,23,0
CUST_00771,33,Tier 1,1,3,190,Oppo,28850000,0.12786857716351363,0.19491859042027926,0.8982342185502947,0.9149680313608951,0,30,0
CUST_00772,23,Tier 1,40,3,212,Apple,47540000,0.8956528458560608,0.5467773472268762,0.9232503092661384,0.0508215640788815,0,10,1
CUST_00773,33,Tier 2,17,5,64,Oppo,39510000,0.41538340069274504,0.6465375739730737,0.12550481036463546,0.8104961208798348,0,46,1
CUST_00774,35,Tier 2,21,1,360,Apple,13080000,0.08345860514237624,0.3289617447470593,0.9961109873181168,0.06618015495008456,2,7,0
CUST_00775,32,Tier 2,22,2,164,Oppo,20360000,0.13920907717398157,0.31568076650295007,0.9698225145248404,0.3306606179174957,1,30,0
CUST_00776,16,Tier 2,15,1,38,Apple,17150000,0.8824481779607937,0.06023849977798035,0.6271314132549503,0.022301528105472035,0,36,0
CUST_00777,22,Tier 2,50,5,215,Oppo,38600000,0.4901033716245117,0.9568255599244042,0.8254476725064174,0.9115416989575621,0,36,1
CUST_00778,26,Tier 1,39,5,19,Apple,86590000,0.16299430786124447,0.8036159280089622,0.018436979535188525,0.7067889952001273,0,32,1
CUST_00779,27,Tier 2,48,2,254,Samsung,16290000,0.8940597549281154,0.7594491309044658,0.970385539690757,0.36913523206254095,0,8,0
CUST_00780,32,Tier 2,39,5,74,Apple,74920000,0.8452788891787573,0.021778919941850994,0.456313926489051,0.37745658292454565,1,45,1
CUST_00781,29,Tier 2,32,1,141,Oppo,6470000,0.023023350788303976,0.624309104592098,0.9097002224164521,0.6398428635014631,1,2,0
CUST_00782,17,Tier 1,49,3,17,Apple,33470000,0.5809901077494719,0.1806285354579099,0.385124855718713,0.08964830486815667,1,48,1
CUST_00783,31,Tier 2,4,4,95,Apple,50430000,0.24433665038070773,0.661717531305297,0.7881764677403219,0.1450486313569851,1,12,1
CUST_00784,32,Tier 2,44,6,234,Apple,87690000,0.5331358119805644,0.6211554909754254,0.41794585748839364,0.847224211588869,1,27,1
CUST_00785,32,Tier 2,45,3,301,Apple,38360000,0.27926833220533065,0.8519253576639112,0.36270661460538955,0.20231308612691146,0,23,1
CUST_00786,36,Tier 1,32,3,88,Oppo,33520000,0.31587628089197106,0.255434095314801,0.9467758027546946,0.726666397705373,1,9,1
CUST_00787,34,Tier 2,4,2,298,Xiaomi,15270000,0.6018525324325804,0.027461778954252503,0.6991115338967018,0.2258029028220987,0,41,0
CUST_00788,31,Tier 2,53,4,51,Oppo,43990000,0.5388591777677273,0.9141108793759252,0.8400810903989646,0.08814631719481048,2,36,1
CUST_00789,27,Tier 2,1,1,245,Xiaomi,7100000,0.3951923977808073,0.9086360284798192,0.5433581374967219,0.900032363274916,1,14,0
CUST_00790,16,Tier 2,33,3,113,Apple,46270000,0.10756797182901556,0.45585954104875936,0.9183487451581935,0.901672783173269,0,41,1
CUST_00791,31,Tier 1,7,2,8,Apple,33920000,0.9694238985796158,0.07808805892712378,0.7399604568901768,0.6053118976257651,1,27,0
CUST_00792,29,Tier 1,9,7,37,Samsung,73110000,0.17460555047005122,0.4979689888344847,0.072167650754425,0.4620338444055473,0,36,1
CUST_00793,30,Tier 1,1,3,47,Xiaomi,34940000,0.6331172449563899,0.5240142207767798,0.7668707641187623,0.5527599224151477,2,0,1
CUST_00794,17,Tier 2,16,2,100,Oppo,17950000,0.0827447627040645,0.8217254717733123,0.018710467164203992,0.4081274267243602,0,12,0
CUST_00795,19,Tier 1,18,3,345,Samsung,17100000,0.6883128325456186,0.7171014443661955,0.8290689220598111,0.7571746160084958,0,3,0
CUST_00796,36,Tier 2,54,4,173,Apple,66000000,0.09483978338390275,0.07080457592859024,0.33186605219815635,0.754560706914964,0,39,1
CUST_00797,27,Tier 2,47,3,241,Apple,35900000,0.22950834150598176,0.7053376109201375,0.5982847439117506,0.8189796097391895,0,29,1
CUST_00798,33,Tier 1,6,1,191,Samsung,9010000,0.6469851993780379,0.13573946853128682,0.7493770183509414,0.5229260793692804,0,2,0
CUST_00799,28,Tier 2,2,1,342,Oppo,9100000,0.28293519194435346,0.08947202704948742,0.6369649614270501,0.8013418616069817,0,19,0
CUST_00800,28,Tier 2,9,8,234,Apple,93130000,0.5328508151479234,0.39860713143488835,0.672370231226614,0.15571859644383734,0,34,0
CUST_00801,35,Tier 2,4,1,281,Xiaomi,9850000,0.12450539333740929,0.07736360683417554,0.8926657434665101,0.03013472989171251,0,26,0
CUST_00802,23,Tier 2,45,5,235,Xiaomi,37170000,0.20240053926620294,0.8292689937849971,0.37397198302382006,0.6480530485986309,1,47,1
CUST_00803,28,Tier 2,23,1,126,Xiaomi,11470000,0.7337759082546165,0.4631291850066823,0.5471451498190343,0.10547601788517813,0,11,0
CUST_00804,24,Tier 1,54,3,178,Xiaomi,29200000,0.03513886028223279,0.5870037556621178,0.17492870424270723,0.5506699110835127,0,44,1
CUST_00805,24,Tier 2,43,1,173,Apple,20120000,0.11180020985705164,0.5768645235042132,0.46754308217144624,0.7211249550010589,0,40,0
CUST_00806,25,Tier 1,45,1,120,Xiaomi,11900000,0.21495601861063962,0.9781097863499584,0.15003637082444954,0.40708542622727795,0,15,0
CUST_00807,29,Tier 2,43,1,30,Samsung,7020000,0.020190559104281025,0.9157825069463057,0.6335855461015155,0.0438727122177226,1,31,0
CUST_00808,24,Tier 1,51,1,48,Xiaomi,7100000,0.0953786985061853,0.8491280587853683,0.32425139056379004,0.8871314002988738,0,32,0
CUST_00809,38,Tier 2,8,1,179,Apple,15340000,0.28139147763622985,0.3832692269131348,0.8590144805405938,0.04324504177144839,0,15,0
CUST_00810,20,Tier 2,39,3,94,Samsung,21200000,0.09291745158314235,0.1450997005049841,0.34357763002200603,0.9047525098512825,0,28,0
CUST_00811,26,Tier 2,25,2,55,Apple,39480000,0.8661194300298664,0.5918670025070754,0.28683389221221,0.05263058792557462,0,26,1
CUST_00812,24,Tier 1,16,9,236,Apple,154000000,0.06607379051115492,0.4403160751100662,0.4912707964547144,0.7351594984685019,0,30,1
CUST_00813,39,Tier 2,35,2,302,Xiaomi,15040000,0.8609836991782395,0.22552665241262637,0.1753287067856184,0.9248467622236246,0,23,0
CUST_00814,29,Tier 2,17,5,287,Oppo,28830000,0.8228600860602662,0.09769211526111776,0.20380612791014308,0.906980313701082,0,30,0
CUST_00815,36,Tier 2,18,3,348,Samsung,26010000,0.10076159456338718,0.4360932973273922,0.7831460754122024,0.8933849078683243,0,8,0
CUST_00816,16,Tier 1,60,2,74,Samsung,14690000,0.025191314271911458,0.650867720321447,0.49722540269689186,0.8830786232095753,1,44,0
CUST_00817,30,Tier 2,27,3,312,Oppo,26120000,0.04999201489531391,0.6253898137372343,0.20634194410464934,0.5104097309119581,2,35,0
CUST_00818,35,Tier 2,15,3,122,Apple,50220000,0.590378064573757,0.7739214398210903,0.031522807239489636,0.5576908362602018,0,5,1
CUST_00819,28,Tier 1,60,3,57,Oppo,24480000,0.6703536244885746,0.46655462692435834,0.4664774576293509,0.6197174732601457,0,29,1
CUST_00820,36,Tier 2,17,2,273,Samsung,19060000,0.6206533912462312,0.32163957526054476,0.7426301304033663,0.8959483987688317,0,25,0
CUST_00821,23,Tier 2,43,5,139,Samsung,37800000,0.541476851991898,0.5387004170319981,0.35119006419099885,0.8381604195635319,0,39,1
CUST_00822,39,Tier 2,5,3,199,Xiaomi,16940000,0.17468409062948909,0.9750060597693988,0.24796426966807872,0.7829785668983247,2,6,0
CUST_00823,46,Tier 1,16,2,209,Samsung,25130000,0.8409538946352715,0.04509053804631713,0.39637956048867373,0.6757242066107196,3,7,0
CUST_00824,25,Tier 2,15,3,273,Samsung,19570000,0.32755493636024857,0.5286658032319433,0.9591295447855405,0.6183837219871616,0,10,0
CUST_00825,24,Tier 2,42,4,361,Xiaomi,35250000,0.9861781961128854,0.32926450237570215,0.4231620940181139,0.92246685681108,0,2,0
CUST_00826,39,Tier 2,46,4,138,Xiaomi,34730000,0.3848577978941905,0.10535023892236128,0.2596380875255958,0.19264418728384702,0,3,1
CUST_00827,40,Tier 2,34,1,134,Xiaomi,8620000,0.2630048439743654,0.43467056596411113,0.5692425399941724,0.19272500418553307,0,32,0
CUST_00828,23,Tier 2,48,1,337,Samsung,8590000,0.8942508137817375,0.6411641299828665,0.8107437417659357,0.9824695290855564,0,19,0
CUST_00829,24,Tier 2,19,4,16,Apple,48360000,0.5674141631910332,0.5281655672438162,0.02233229802338854,0.5531590329890295,1,4,1
CUST_00830,25,Tier 1,8,2,103,Apple,48180000,0.7218504401747398,0.029176470264389964,0.5581016862290946,0.48337413363397475,1,33,0
CUST_00831,17,Tier 2,47,4,243,Apple,71470000,0.4083987833272448,0.5791174644884014,0.8363124112229481,0.8505953748261581,1,13,1
CUST_00832,20,Tier 2,10,3,90,Oppo,26280000,0.8869155059435901,0.23200258380071082,0.2156237563292125,0.8497679227838011,0,12,0
CUST_00833,19,Tier 1,5,1,4,Apple,13200000,0.9177252129843273,0.3414765550409813,0.9216829795014666,0.17659801636940164,0,48,0
CUST_00834,21,Tier 1,52,3,62,Samsung,23160000,0.4367689311169147,0.3122047432591287,0.5776956210173901,0.17357230693315273,2,44,0
CUST_00835,27,Tier 2,48,1,212,Xiaomi,9050000,0.24072383536876052,0.8585133077748355,0.5167264374221485,0.7952647650654089,0,23,0
CUST_00836,29,Tier 2,53,1,248,Xiaomi,4790000,0.647671384433488,0.047573017636354464,0.9636615174607245,0.7856324321494923,0,29,0
CUST_00837,40,Tier 1,26,1,192,Apple,19220000,0.9545843338205157,0.3479967520236924,0.12965171520079954,0.2251866876888058,0,39,0
CUST_00838,20,Tier 2,22,3,56,Apple,33020000,0.6224464595729413,0.3948163368618015,0.7401411661720506,0.8415101362431717,0,10,1
CUST_00839,35,Tier 1,44,2,289,Oppo,15870000,0.9542224384077365,0.618834263483692,0.8185712907232665,0.480051130303379,0,8,0
CUST_00840,26,Tier 2,23,3,31,Samsung,17230000,0.34380796497261457,0.7889648484796405,0.48855651729853844,0.4699891146734305,0,12,1
CUST_00841,27,Tier 2,13,2,1,Oppo,16790000,0.915079070799875,0.7276651376649738,0.006475677120053258,0.9856935929682066,1,12,0
CUST_00842,33,Tier 2,9,4,198,Xiaomi,39140000,0.11256683241659404,0.7526221032916196,0.5243365061393193,0.5192145965820187,0,31,1
CUST_00843,19,Tier 1,49,4,45,Samsung,41070000,0.3588344189376822,0.19238701630345245,0.15351192882737974,0.13704537856450916,0,6,1
CUST_00844,31,Tier 2,20,5,47,Samsung,43660000,0.4944712344905442,0.9117372737452815,0.562570521690576,0.28015582038251774,2,10,1
CUST_00845,29,Tier 1,28,4,222,Samsung,39690000,0.6531103382522919,0.41414867946100986,0.7386186185721382,0.33368211507970025,2,48,0
CUST_00846,31,Tier 2,44,3,286,Oppo,27280000,0.29413924494872645,0.01110903095068827,0.531071429828884,0.9584669379060623,0,41,0
CUST_00847,30,Tier 2,57,2,81,Samsung,17490000,0.9242393004337287,0.6680961820848625,0.6308020104871085,0.2640373841616309,0,0,0
CUST_00848,47,Tier 2,37,4,280,Oppo,14620000,0.9034962091941598,0.604002799044515,0.10394554033009262,0.4304029393537202,0,27,0
CUST_00849,22,Tier 1,24,1,287,Xiaomi,11340000,0.7993366129655624,0.12595763508917934,0.09704572684912072,0.749635549478091,1,7,0
CUST_00850,23,Tier 2,44,2,284,Apple,34810000,0.11436252499173216,0.9598676054093389,0.8509407571055965,0.27409630866839063,3,14,0
CUST_00851,23,Tier 2,33,1,189,Xiaomi,7420000,0.07829095113828477,0.561564430812715,0.04932986079345003,0.7016420532151102,0,4,0
CUST_00852,23,Tier 1,20,2,39,Samsung,11620000,0.49813145511934176,0.46926398630898625,0.28429996379301103,0.20751759635664158,1,21,0
CUST_00853,22,Tier 2,60,2,83,Xiaomi,16780000,0.765343755695917,0.3981222220374079,0.937696579041056,0.24251747584943073,0,19,0
CUST_00854,37,Tier 2,48,2,327,Apple,31960000,0.12323589291126125,0.20985137839361645,0.45886711349993525,0.986331937380475,0,3,0
CUST_00855,39,Tier 2,30,6,176,Apple,82070000,0.6414374669360187,0.9528128092119522,0.6745385800503287,0.368944409275728,0,44,1
CUST_00856,23,Tier 2,44,6,9,Apple,93360000,0.527855391102307,0.7021586390756697,0.22169036825494737,0.7296861156179582,0,24,1
CUST_00857,21,Tier 2,9,3,278,Apple,54650000,0.7259894197343723,0.5676037489252672,0.27051288028123954,0.8400630969404326,0,15,1
CUST_00858,31,Tier 1,45,3,258,Apple,79890000,0.4353752261662679,0.631200201796739,0.5090005474538839,0.3468523159236847,0,39,1
CUST_00859,23,Tier 2,49,1,347,Xiaomi,8240000,0.693296597220009,0.8404204584522627,0.6381000482828421,0.35716950142479054,0,45,0
CUST_00860,33,Tier 2,17,5,272,Samsung,42670000,0.15960867148406388,0.6357202809814763,0.9604611210891825,0.7730884604034421,0,26,1
CUST_00861,29,Tier 1,36,2,261,Xiaomi,16040000,0.21459427323162883,0.11459072897137368,0.5744199705256957,0.607001344258824,0,28,0
CUST_00862,16,Tier 2,14,3,180,Samsung,21590000,0.9033340638140044,0.6972951588249187,0.09596909794613184,0.36175191662279815,1,11,0
CUST_00863,40,Tier 2,19,2,154,Apple,29180000,0.32937507529745635,0.5648693758927693,0.36691932248357173,0.7495660635123063,0,6,0
CUST_00864,42,Tier 2,7,2,15,Samsung,19770000,0.9855058148365508,0.9663441076623722,0.24416758712776943,0.8637050065916271,2,23,0
CUST_00865,23,Tier 1,59,1,67,Xiaomi,11170000,0.046204597650093215,0.733719214672824,0.25440122057534986,0.2350382849575665,0,4,0
CUST_00866,24,Tier 1,3,4,329,Samsung,53220000,0.495875814952907,0.34400291598026156,0.5053874494068693,0.024356133897517784,1,46,0
CUST_00867,30,Tier 2,33,1,187,Apple,10530000,0.32498716444635267,0.13539785140777605,0.31666642317146,0.2741470664898643,0,41,0
CUST_00868,30,Tier 1,44,1,348,Xiaomi,7060000,0.9959650370509224,0.4822805924694089,0.2893088831420241,0.6744896391997046,0,32,0
CUST_00869,33,Tier 2,32,1,63,Apple,18310000,0.99003475636462,0.6793542808117828,0.9680189609464458,0.9152522516269077,0,37,0
CUST_00870,44,Tier 1,47,3,356,Oppo,37150000,0.23524329185293213,0.17727551790692397,0.5839586261449087,0.8630643731951946,0,39,0
CUST_00871,26,Tier 1,11,3,281,Samsung,28990000,0.26725687968213596,0.6494442742885165,0.2617788292636377,0.2221705989273851,0,42,0
CUST_00872,21,Tier 2,42,6,41,Apple,9620000,0.7496722187170469,0.8256117580129059,0.27586942567010875,0.8810001665850069,0,5,1
CUST_00873,16,Tier 1,2,3,28,Apple,45970000,0.8896744313942908,0.15705017838458435,0.8110281133059211,0.8107317201521078,1,7,1
CUST_00874,22,Tier 2,26,1,277,Xiaomi,8540000,0.6636969878549185,0.7057857036076843,0.8864758252221002,0.7344009500880241,1,21,0
CUST_00875,27,Tier 2,4,4,221,Xiaomi,26240000,0.8647089550613632,0.06825763359981485,0.6790312052205117,0.688226878807732,0,49,0
CUST_00876,42,Tier 1,17,2,217,Samsung,19910000,0.06329245539572814,0.0079500828867336,0.43144682451482363,0.8070924917005361,1,13,0
CUST_00877,23,Tier 1,17,4,222,Apple,99340000,0.6405284813965936,0.032634686328065654,0.7645740106887426,0.8617295085551077,0,8,0
CUST_00878,29,Tier 2,28,1,61,Apple,19280000,0.7001708891706963,0.6315045776431909,0.9373818913679383,0.8191114648414604,1,12,0
CUST_00879,27,Tier 1,30,5,103,Apple,104560000,0.19031906306471247,0.9733620526841875,0.16620056736630773,0.12184834235950903,0,49,1
CUST_00880,37,Tier 2,40,1,185,Samsung,7900000,0.7779702093246055,0.7713722521397526,0.8617056483165207,0.7221547692594861,0,31,0
CUST_00881,48,Tier 2,23,4,147,Apple,54060000,0.9442651697013559,0.25440926004049735,0.8488226183429644,0.8413042207601867,0,13,1
CUST_00882,23,Tier 2,46,7,75,Apple,120910000,0.8979664922780658,0.07168868650084803,0.36650196235666765,0.18570600674866933,0,34,1
CUST_00883,24,Tier 2,24,3,1,Samsung,24120000,0.24496741791333898,0.616654128992981,0.2917861093867715,0.2137975443240432,0,24,1
CUST_00884,36,Tier 2,29,2,333,Oppo,16190000,0.32399263797218614,0.003228885152251171,0.5653101460784875,0.7859769744504906,0,30,0
CUST_00885,33,Tier 2,4,2,162,Xiaomi,11040000,0.49961136894624625,0.7925856242720477,0.2722937789077984,0.3439292000038936,1,48,0
CUST_00886,42,Tier 1,38,3,17,Samsung,24680000,0.15836118428056967,0.2431205257589223,0.14537730529999604,0.3997010050273033,0,42,0
CUST_00887,32,Tier 1,29,4,243,Oppo,44170000,0.9539531631162755,0.2992170759749174,0.9530789055836253,0.37715927752697287,0,44,0
CUST_00888,25,Tier 1,19,4,19,Samsung,29940000,0.16159662971082756,0.3439789870734865,0.4913657900934262,0.2128325007415489,0,19,0
CUST_00889,32,Tier 2,27,8,330,Samsung,67400000,0.7614229579903359,0.7635529417182868,0.4722560837602282,0.9387942922791745,0,41,1
CUST_00890,36,Tier 2,29,2,59,Oppo,17320000,0.3414281511709286,0.26574187155070905,0.12610314482407736,0.8058599690832318,0,36,0
CUST_00891,34,Tier 2,56,1,201,Oppo,8750000,0.5737207976965968,0.28447089388705105,0.5041528652335209,0.2505391071093185,0,6,0
CUST_00892,32,Tier 1,36,4,115,Samsung,42700000,0.047173824394361574,0.5409919381536803,0.7428330153945679,0.10608717359588304,0,9,1
CUST_00893,36,Tier 2,35,4,203,Samsung,36020000,0.20501185753732387,0.4630005286291653,0.24804630350265744,0.372610190696967,0,5,1
CUST_00894,37,Tier 2,52,8,294,Xiaomi,56020000,0.4443912383212123,0.9555696888343763,0.368888657181184,0.4153084257248233,0,24,1
CUST_00895,39,Tier 1,6,2,31,Samsung,13560000,0.6771912172405029,0.26339658208067274,0.1789152885839297,0.007092134404718897,0,49,0
CUST_00896,33,Tier 2,59,1,194,Samsung,6600000,0.7775619262108797,0.0918912432705088,0.3550757130827874,0.8871521563480971,0,5,0
CUST_00897,26,Tier 1,23,3,106,Oppo,33000000,0.030140517763302288,0.5409814745892215,0.8612815500005576,0.8512838884253907,0,44,1
CUST_00898,29,Tier 2,39,4,306,Apple,45590000,0.15249021607878965,0.18451957867238145,0.23706007077890134,0.8501632879497062,1,16,0
CUST_00899,37,Tier 1,46,1,126,Samsung,7600000,0.7297917386892537,0.41362670027589166,0.02954159801698375,0.8058032539962683,0,21,0
CUST_00900,21,Tier 2,44,2,103,Xiaomi,12650000,0.8130554258120163,0.18719794356532726,0.5362231892123075,0.7331259248088475,0,22,0
CUST_00901,30,Tier 2,48,1,163,Samsung,5050000,0.23657152728578612,0.8809698887250749,0.5794922546806437,0.634520695773597,0,28,0
CUST_00902,24,Tier 2,52,3,315,Apple,34680000,0.22965304700608058,0.32744963231900337,0.3289107242094299,0.9602892573653612,1,6,0
CUST_00903,28,Tier 2,8,1,121,Samsung,9600000,0.08802943947316588,0.7748675053417479,0.6415687424797001,0.7117299162625138,0,34,0
